pathway	pval	padj	ES	NES	nMoreExtreme	size
5991178	0.234750638622962	0.424579858743999	-0.258219677760302	-1.14131704993676	9832	69
5991262	0.236445496937537	0.426329419093529	0.376350302891608	1.20512618907397	16174	25
5991466	0.243107481994587	0.43679625209885	-0.27177543342004	-1.14495400320011	10598	55
5991154	0.243741253304307	0.43679625209885	-0.236772686183047	-1.12023175880091	9404	98
5992066	0.247797253124201	0.442710946130433	0.297325342664974	1.15467133130425	18420	62
5991373	0.262037732783656	0.466729821918609	-0.340885282333551	-1.1626130952289	12902	23
5991153	0.271313230324761	0.481257898243448	-0.234522466573207	-1.10270090283318	10517	95
5991544	0.271836799178466	0.481257898243448	-0.358581383945802	-1.16195733665767	13764	19
5991750	0.273312779795591	0.482413520964507	-0.307228807924289	-1.14151378679208	12942	32
5992082	0.274790036756402	0.483564449066821	-0.324832784877864	-1.14611997647055	13381	26
5992151	0.279095620821753	0.488126230071736	0.38975018809574	1.16608725338091	18577	19
5992059	0.27914452631888	0.488126230071736	0.365647886541099	1.15884939144508	19016	24
5992037	0.280097608178892	0.488126230071736	-0.307930843789409	-1.13495464629202	13314	31
5991086	0.280714231286988	0.488126230071736	-0.236267763133798	-1.09719030527237	11051	89
5991307	0.284684953289604	0.492029076470258	-0.239053904484361	-1.09665010812925	11457	83
5991716	0.285121044105232	0.492029076470258	-0.265414955869029	-1.11425987820615	12495	54
5992372	0.285477621160218	0.492029076470258	0.31940842308873	1.13653445985534	20333	40
5992111	0.286568555119792	0.49220888092978	-0.372910432737962	-1.15036495153008	14759	16
5991636	0.287261838358336	0.49220888092978	0.363082022983621	1.15071738923322	19569	24
5991121	0.289372081886747	0.492941976702424	0.380865155321166	1.15436397334059	19336	20
5991125	0.289372081886747	0.492941976702424	0.380865155321166	1.15436397334059	19336	20
5992126	0.291022284461763	0.494316112158241	0.404377080467011	1.15826923225072	19118	16
5992067	0.299239992810743	0.505005739375882	0.265737607856429	1.10406660430908	23308	90
5991824	0.300586339455597	0.505005739375882	-0.36825772023737	-1.13601212865267	15481	16
5991337	0.301624588364435	0.505005739375882	-0.278625257606744	-1.10618537971553	13738	42
5991338	0.301624588364435	0.505005739375882	-0.278625257606744	-1.10618537971553	13738	42
5991339	0.301624588364435	0.505005739375882	-0.278625257606744	-1.10618537971553	13738	42
5991487	0.305787262542621	0.510254408491697	0.398943084415075	1.14270447663237	20088	16
5991248	0.306500941619586	0.510254408491697	0.385646851690777	1.13923244553603	20343	18
5991374	0.311581579324903	0.51724307502661	-0.319295084808959	-1.11388258241052	15202	25
5992007	0.31315256659653	0.518382497247364	-0.340509997818441	-1.11919900804076	15775	20
5991305	0.315312691600245	0.519121541484776	0.403043553603859	1.13440984102295	20570	15
5991766	0.31537076581669	0.519121541484776	-0.302376755995555	-1.10645323873707	15063	30
5992028	0.320492851330931	0.524927072250175	-0.251477971494278	-1.08376332851384	13785	61
5991717	0.320689235265465	0.524927072250175	0.393672667141022	1.12760826454585	21067	16
5991825	0.322354043084608	0.526182365592146	-0.354766341746253	-1.11379225872021	16519	17
5992182	0.326215964626484	0.531007097975332	0.340748696048765	1.11018425662442	22427	27
5992335	0.328937308868502	0.531308572215624	0.290832097652765	1.09341000945841	24093	52
5991087	0.329121180399781	0.531308572215624	-0.232602332447469	-1.06938308121704	13204	84
5991088	0.329121180399781	0.531308572215624	-0.232602332447469	-1.06938308121704	13204	84
5991711	0.330070808341093	0.531377729911759	-0.278576410347813	-1.08760622841864	15242	39
5992378	0.331931554524362	0.532909290277469	0.336418848258203	1.10523700482697	22889	28
5992369	0.334477753586781	0.535143791699792	0.303821241362538	1.09309576358224	23965	42
5991381	0.335149780808573	0.535143791699792	0.388683651880926	1.11331808057122	22017	16
5991010	0.337767867831917	0.53785861562365	0.364961697964464	1.10616219387181	22570	20
5991416	0.348989698075419	0.551902070448515	0.289439154214045	1.07906693910259	25440	50
5991311	0.3490608875129	0.551902070448515	-0.3037607531146	-1.08215144973323	16911	27
5991978	0.350604672124991	0.551902070448515	0.366225783049924	1.09570496825278	23337	19
5991243	0.351045185542658	0.551902070448515	-0.227129162811401	-1.05475208372027	13820	89
5991465	0.352161677044785	0.551902070448515	-0.264879313439624	-1.06867809566304	15891	45
6096957	0.352599284883978	0.551902070448515	0.347749485378821	1.09130347842351	23962	23
5992281	0.353179652590773	0.551902070448515	0.352199878889023	1.0929371412906	23869	22
5991155	0.356548134372228	0.555684060484376	0.212216746856179	1.04630948461263	33358	336
5991514	0.35776068478391	0.556094857515574	0.35898073973985	1.08803451113662	23906	20
5991797	0.359336776297907	0.557067065900988	-0.350036314498897	-1.07980220613791	18507	16
5991690	0.363924317932258	0.562690370206604	-0.28680241294659	-1.06561917378675	17233	32
5992373	0.365375975739878	0.563448215219916	0.300835612622567	1.07044778966977	26024	40
5334727	0.36753202584741	0.564813190728789	0.24690651474541	1.05379777358254	29177	106
5991515	0.368188803512624	0.564813190728789	-0.266150096995664	-1.05665706201701	16770	42
5991713	0.369279013113564	0.565006531813443	-0.220851998518187	-1.04490693890029	14248	98
5991052	0.37774165311992	0.576449501896545	-0.226163788817411	-1.04198428697725	15103	85
5992083	0.380036320635189	0.578444893226547	-0.283501866726977	-1.05335593897134	17996	32
5991208	0.382889576883385	0.581277958688248	-0.296132570632603	-1.05497595504841	18550	27
5991314	0.400996321275291	0.605628464606497	0.374125242085611	1.05301611352443	26160	15
5991315	0.400996321275291	0.605628464606497	0.374125242085611	1.05301611352443	26160	15
573389	0.403523668011038	0.606301801999054	0.360740748757059	1.04974682986473	26613	17
5991242	0.403761499148211	0.606301801999054	0.274111429770533	1.03735917881328	29625	54
5991216	0.404546082903806	0.606301801999054	-0.321187434997228	-1.04078491869978	20484	19
5991322	0.410326513233086	0.607536488208085	-0.251313915494186	-1.0283652741369	18309	48
5991326	0.410326513233086	0.607536488208085	-0.251313915494186	-1.0283652741369	18309	48
5991327	0.410326513233086	0.607536488208085	-0.251313915494186	-1.0283652741369	18309	48
5991328	0.410326513233086	0.607536488208085	-0.251313915494186	-1.0283652741369	18309	48
5991572	0.41055366779932	0.607536488208085	-0.310592824373436	-1.03472462036547	20539	21
5992337	0.415592400549259	0.613443694513516	-0.29499225523969	-1.02910051137834	20277	25
5991298	0.418434842367494	0.616087481475758	0.304367641597431	1.03135407515758	29225	32
5991554	0.420127887551126	0.617029930087619	0.308575430073617	1.03008875354571	29171	30
5991321	0.422880930165793	0.618663737563048	0.305500203554628	1.02768733978624	29459	31
5991313	0.425566244520214	0.618663737563048	0.359967468175898	1.03106546621736	27957	16
5992315	0.426079096045198	0.618663737563048	0.348725141697828	1.03016268447296	28280	18
5991285	0.426418412833187	0.618663737563048	0.353994129128792	1.03011433037173	28123	17
5992343	0.426519027261896	0.618663737563048	0.28601348440669	1.02331502520259	30429	41
5992323	0.430294158650495	0.622598461652321	0.282429917327593	1.02059731542991	30864	43
5991688	0.431427423488826	0.622700665429685	0.278651412086631	1.02108904978874	31139	46
5991982	0.433185120489102	0.623701426551877	-0.309803456707556	-1.01827177955453	21822	20
5991177	0.442110196430027	0.632733898393738	-0.293216982628113	-1.01179961607297	21696	24
5992375	0.442386890951276	0.632733898393738	0.308357917031293	1.01304841390093	30506	28
5991517	0.442697778739646	0.632733898393738	-0.317102336923116	-1.0114113810444	22500	18
5992058	0.444933523623526	0.63359495490958	0.339343343450254	1.01527583411916	29616	19
5991768	0.445462664543937	0.63359495490958	-0.326996185322011	-1.00872734537519	22943	16
5991954	0.447180954700438	0.63449888487762	0.353430087326784	1.01234025288853	29377	16
5991293	0.452452141498078	0.640427427337859	-0.325178259722763	-1.00311935559998	23303	16
5991204	0.457431261770245	0.645914986499671	0.339527784509237	1.00299293661559	30361	18
5992032	0.460032948001295	0.648027181559517	0.282578747516229	0.999940397095148	32671	39
5991895	0.462629001883239	0.649617612742297	0.338154930243474	0.998937412460023	30706	18
5991284	0.464551050732329	0.649617612742297	0.343283573719085	0.998946873891781	30638	17
5991312	0.464687509476302	0.649617612742297	0.343264137938334	0.998890316241172	30647	17
5992204	0.465596241214616	0.649617612742297	-0.321818347517125	-0.99275460068227	23980	16
5991045	0.468023298249712	0.651452856946155	0.307723209814358	0.99376397165565	32060	26
5991509	0.470519856976795	0.653375915138394	0.316478405584729	0.99316893160692	31976	23
5992309	0.473964590936912	0.653758482301207	-0.239034308605838	-0.99072463565775	20907	51
5992310	0.473964590936912	0.653758482301207	-0.239034308605838	-0.99072463565775	20907	51
5991179	0.474142243989783	0.653758482301207	0.246745576624422	0.990291470569796	36012	74
5992199	0.475580328794186	0.653831554511303	0.281128588304715	0.989547909846472	33701	38
5992231	0.476426747058577	0.653831554511303	-0.269880968944674	-0.987545061720035	22756	30
5992018	0.479576001472948	0.656615740334456	0.245400763574099	0.98722991132802	36465	75
5991206	0.481373089592965	0.657539931238875	0.281458750009531	0.985014621217394	34047	37
5991170	0.49022045668193	0.668067878175839	0.336041109484245	0.977871478619338	32331	17
5991842	0.49513297146496	0.672101672160364	0.334677916399863	0.973904619805205	32655	17
5991526	0.496232317469062	0.672101672160364	-0.304166709563131	-0.97015264779195	25221	18
5992334	0.496621201442726	0.672101672160364	-0.270671421258068	-0.973741967902581	23957	28
5992060	0.499018513529117	0.673789974488624	-0.31926946539193	-0.966965111338596	25929	15
5991217	0.508113157734408	0.684492667660605	-0.282694174748516	-0.964148253211935	25019	23
5991899	0.517967067956455	0.696000302088604	0.328322640272893	0.95541092040976	34161	17
5991896	0.519341996544731	0.696000302088604	0.318998394948669	0.954406113351863	34569	19
5992127	0.520218655827318	0.696000302088604	0.26800974798673	0.95890025110007	37114	41
5991542	0.524093370341721	0.699587050160019	-0.231289599463499	-0.962203278581351	23035	52
1221633	0.542311496392832	0.720622532621768	0.288575385185038	0.940199781236753	37284	27
5992080	0.542311496392832	0.720622532621768	0.288575385185038	0.940199781236753	37284	27
5991470	0.543607087274033	0.720709848738877	0.308876274587945	0.936172917428775	36325	20
5991897	0.546607613189918	0.723052057176731	0.29775840189824	0.934422029028728	37147	23
5991181	0.552550926048244	0.728031719483968	0.236280562605218	0.943650492829977	41826	72
5991633	0.554030780253241	0.728031719483968	0.253810936721227	0.938540088867126	40210	48
5992095	0.555341601722413	0.728031719483968	0.318285949539023	0.926204393793305	36626	17
5992096	0.555341601722413	0.728031719483968	0.318285949539023	0.926204393793305	36626	17
5991928	0.566880688633317	0.741500186471258	0.263633161395949	0.927965545584478	40171	38
5991186	0.574227203353152	0.749436840011017	-0.223945009901393	-0.935756099091462	25207	53
5992302	0.577411807881095	0.751918487596271	-0.221771739132793	-0.934295043968529	25173	55
5991654	0.580701361407701	0.75452549397985	0.216356065713768	0.935854784030526	46663	115
5991191	0.584914141868201	0.758317891891075	-0.22592365061252	-0.928472958335218	26023	49
5991185	0.592736383540618	0.766762738973073	-0.223797816994947	-0.92367759973794	26259	50
5992094	0.594636534839925	0.767526452458581	0.303464382178151	0.896458686817185	39468	18
5991249	0.600108622258756	0.768596503060718	0.282540471294924	0.895456709229268	40882	24
5991250	0.600108622258756	0.768596503060718	0.282540471294924	0.895456709229268	40882	24
5991251	0.600108622258756	0.768596503060718	0.282540471294924	0.895456709229268	40882	24
5991555	0.601550889480732	0.768596503060718	0.284829162332663	0.893847636529156	40881	23
5992341	0.602023540793292	0.768596503060718	-0.26653148706548	-0.89853229646529	29869	22
5992338	0.607337441943551	0.773695089084611	-0.224534056522621	-0.914592556546654	27198	47
5991493	0.609948787169002	0.775336202344979	-0.27105407947924	-0.890909103468732	30727	20
5991192	0.612870460239713	0.775684858964302	-0.22125677996177	-0.913190013133361	27151	50
5991193	0.612870460239713	0.775684858964302	-0.22125677996177	-0.913190013133361	27151	50
5991417	0.617233713128747	0.779013192942604	-0.269406004450234	-0.885492158446682	31094	20
5991480	0.618285575028939	0.779013192942604	-0.260501147682167	-0.888457382331623	30444	23
5991389	0.61948830701579	0.779013192942604	-0.266071277582593	-0.886403291003878	30992	21
5992005	0.62584423419314	0.785320602220942	0.279020618766715	0.875619331198412	42532	23
5991605	0.637063151440834	0.797690185351129	0.306157354910869	0.861713115634661	41561	15
5991814	0.644758931668401	0.805604976455614	0.241060968050549	0.879834318547713	46470	45
5992017	0.64968602080536	0.807002644225661	0.231452659113121	0.88266380769114	47901	56
5992093	0.649770900623451	0.807002644225661	0.285927236829123	0.855461052860258	43251	19
5991699	0.650008955758553	0.807002644225661	0.23751377811872	0.878276583753167	47176	48
5991383	0.65460014366096	0.810984533161359	0.281176106232729	0.852216493592191	43742	20
5991240	0.658807233317097	0.814474765240124	0.295029352300054	0.84506130017398	43280	16
5992001	0.667479882739489	0.823459392179664	-0.265565314869501	-0.847031858786886	33925	18
5992295	0.668966106400701	0.823559114182375	-0.228676137374831	-0.869154193200446	31322	35
5992061	0.671323742796733	0.824728958655945	-0.23906543577163	-0.860039256467372	32385	28
5991845	0.673019868740448	0.825082935317787	-0.21374230738494	-0.878411586927913	29943	49
5991553	0.675834672650635	0.826804004537103	0.286028647560778	0.832336427370534	44573	17
5991462	0.679539057002111	0.828981856457015	-0.217575531392447	-0.869175250542015	30899	43
5991199	0.680444151801748	0.828981856457015	0.275012663006084	0.833535717172595	45469	20
5991205	0.687843114229516	0.833825950747846	0.262297971672939	0.831302069665589	46859	24
5991560	0.691858930362705	0.833825950747846	0.216023795591328	0.864677492181145	52417	73
1445146	0.692443080215711	0.833825950747846	0.238728383748997	0.844770376194497	49177	39
5991498	0.692634382227206	0.833825950747846	0.236331966705188	0.845561715269396	49415	41
5991202	0.694322038944798	0.833825950747846	0.268245929745455	0.822800982289561	46638	21
5991755	0.695642614431341	0.833825950747846	-0.249759039428568	-0.832059877033242	34802	21
5991653	0.700247938066083	0.833825950747846	0.205241135011724	0.871438869877349	55355	103
6096039	0.701486646493882	0.833825950747846	0.25688884133664	0.822593918477105	47987	25
6096057	0.701486646493882	0.833825950747846	0.25688884133664	0.822593918477105	47987	25
6096937	0.701486646493882	0.833825950747846	0.25688884133664	0.822593918477105	47987	25
6096958	0.701486646493882	0.833825950747846	0.25688884133664	0.822593918477105	47987	25
5991299	0.701771966847832	0.833825950747846	0.194158434924971	0.886454889264568	59524	169
5991112	0.702918122302792	0.833825950747846	0.25870120980965	0.819902837098232	47886	24
5991310	0.707014125669752	0.836990459883787	0.281698222184188	0.806876549874813	46447	16
5992119	0.70955576020699	0.837866236534363	0.255009272934254	0.81657527816124	48539	25
5991846	0.71287793510674	0.837866236534363	-0.251580418274137	-0.815228357803488	36097	19
5992174	0.714480260571685	0.837866236534363	0.233345757477905	0.830302131265376	50890	40
5991815	0.714902932196555	0.837866236534363	0.24537762263094	0.81912137134059	49639	30
5991816	0.714902932196555	0.837866236534363	0.24537762263094	0.81912137134059	49639	30
5991499	0.7269482741762	0.850282811711085	-0.191983032345746	-0.867380179358178	29737	77
5991116	0.733080815553517	0.854481406226216	0.256133889476404	0.794827760404171	49545	22
5991734	0.733454176334107	0.854481406226216	0.245072315333688	0.805136196047871	50578	28
5991182	0.737286499427233	0.857241842588013	0.203876403517889	0.844008687287302	57281	88
5991053	0.7417656587473	0.86074193272459	-0.18042903579371	-0.876637319669836	27474	114
5991451	0.756712672521957	0.874475648966626	0.222782494026042	0.805053577465122	54278	43
5991134	0.757005437055625	0.874475648966626	0.22273546347901	0.804883626453918	54299	43
5991887	0.758077866339669	0.874475648966626	0.271235163228941	0.763420815559801	49456	15
5991131	0.762137966184324	0.877431921776059	-0.203512064603307	-0.821086716136817	34392	45
5991190	0.766546087888532	0.880776485299372	-0.201384287165742	-0.820296808865989	34328	47
5991102	0.770860546903036	0.883188567015313	0.231656813214331	0.779281883761567	53701	31
5991113	0.771659635344437	0.883188567015313	0.239079087922662	0.772084055983838	52860	26
5991203	0.777048601403746	0.887223325952725	0.24265138416268	0.761485812962584	52808	23
5991194	0.780089345447483	0.887223325952725	-0.205934927646724	-0.798938791756764	36146	38
5992157	0.781995859717487	0.887223325952725	0.26021877542238	0.74535233519569	51373	16
5991847	0.78419151216801	0.887223325952725	-0.231917514245752	-0.762273805627057	39505	20
5991100	0.785199855959669	0.887223325952725	0.17649055169733	0.875126129228164	74136	357
5991254	0.785337868414522	0.887223325952725	0.235697392805473	0.761163180783642	53797	26
5992129	0.785783116330144	0.887223325952725	-0.198091069667679	-0.810579775347091	35063	48
5991094	0.792099638882747	0.889596893162214	-0.182892033039386	-0.831167049261886	32243	79
5991288	0.793402070258375	0.889596893162214	-0.221856250975535	-0.765556167819699	38936	24
5991497	0.793797524973908	0.889596893162214	-0.207662792357632	-0.783729543277997	37267	34
508751	0.798814325135701	0.889596893162214	0.25163243604723	0.732244286074847	52684	17
5991461	0.799935800815051	0.889596893162214	0.214593751967488	0.772070840455076	57316	42
5991091	0.801828161373684	0.889596893162214	-0.204836424879068	-0.7785440127144	37543	35
5991092	0.801828161373684	0.889596893162214	-0.204836424879068	-0.7785440127144	37543	35
5991093	0.801828161373684	0.889596893162214	-0.204836424879068	-0.7785440127144	37543	35
5991386	0.803066137342681	0.889596893162214	-0.20805066680243	-0.773015740648855	38029	32
5991387	0.803066137342681	0.889596893162214	-0.20805066680243	-0.773015740648855	38029	32
5991667	0.804966278356836	0.890019319088879	0.256889533094995	0.723043482008354	52515	15
5991264	0.81092122590686	0.894914949870847	0.240230685060269	0.728115040848665	54188	20
5991796	0.815704885223034	0.897061325856475	0.246215609576441	0.716481452418738	53798	17
5991995	0.817300187324383	0.897061325856475	-0.232453626630051	-0.729790341940527	41884	17
5992379	0.817458614347026	0.897061325856475	0.25287094393506	0.711732726509857	53330	15
5991817	0.821316428698383	0.899610144331313	-0.224728233372387	-0.728215772519384	41588	19
5992233	0.827623019657523	0.902523180206038	0.214608379129881	0.737189652617333	58142	34
5991263	0.82827804574912	0.902523180206038	0.230798943865133	0.716209042196548	55979	22
5991095	0.828596366810321	0.902523180206038	-0.171048088449812	-0.834444457021679	30377	117
5991818	0.830674141152796	0.903107693349793	-0.209445875178131	-0.738995916379778	40452	26
5991187	0.832412262056587	0.903321454750296	-0.181597767512238	-0.795722399641559	35245	66
5991211	0.834135030819748	0.903517796784422	0.217920319929631	0.727463203000453	57918	30
5991488	0.840446800102285	0.905282546210271	0.17705684582844	0.819579001259166	72306	188
5991274	0.843282915500506	0.905282546210271	0.228340725844003	0.700398226729627	56644	21
5991275	0.843282915500506	0.905282546210271	0.228340725844003	0.700398226729627	56644	21
5991115	0.843321905210341	0.905282546210271	0.22425238950954	0.703746297280498	57312	23
5992332	0.843488515752232	0.905282546210271	0.206378781680632	0.734346937049439	60079	40
5991382	0.845610220168524	0.905900528370667	-0.226199289253467	-0.697786148024049	43553	16
5991082	0.858730604052917	0.918277616742717	-0.189968347177211	-0.736995338771055	39790	38
5992232	0.873384743643185	0.932246739116405	0.218124806846816	0.669062548332373	58666	21
5991568	0.881006127055788	0.936968403729024	-0.201411621295005	-0.678999875810309	43711	22
5991569	0.881006127055788	0.936968403729024	-0.201411621295005	-0.678999875810309	43711	22
5991935	0.888749233599019	0.943491034219249	0.226115868948312	0.636427663097018	57981	15
5992368	0.893286327406499	0.946592744774337	0.224166255375397	0.630940264021831	58277	15
5991114	0.898170815568698	0.950050718273027	0.187198671439696	0.695016062562275	65305	49
5991965	0.904994350282486	0.951630677921941	0.211103076982745	0.623615812230383	60068	18
5991105	0.907426763856416	0.951630677921941	0.184550962240386	0.685185862335093	65978	49
5992089	0.907443546138835	0.951630677921941	-0.169238156294519	-0.726392162227019	39059	60
5992090	0.907443546138835	0.951630677921941	-0.169238156294519	-0.726392162227019	39059	60
5992084	0.907784213239531	0.951630677921941	0.211911297122439	0.616656735157509	59871	17
5991955	0.909552274139615	0.951781486867525	0.202924808920945	0.62971078030632	61472	22
5991626	0.913582883547548	0.954295133260006	-0.201014620568574	-0.620095749398607	47054	16
5991388	0.922641757663465	0.961350789479087	0.193051209120663	0.618176911659646	63116	25
5991097	0.926028060641117	0.961350789479087	0.175305960332395	0.680805627896522	68839	62
5991098	0.926028060641117	0.961350789479087	0.175305960332395	0.680805627896522	68839	62
5992175	0.926899651972158	0.961350789479087	0.189350508069737	0.622073315704475	63918	28
5991188	0.934851436921578	0.967495629382934	0.201346456835424	0.576722611741083	61415	16
5991345	0.93777733359984	0.967495629382934	-0.180418221812525	-0.601054375446621	46916	21
5991347	0.93777733359984	0.967495629382934	-0.180418221812525	-0.601054375446621	46916	21
5991424	0.941358152647071	0.968537990080851	-0.170682462772198	-0.614031124578156	45412	28
5991570	0.942093266802193	0.968537990080851	-0.17283972281528	-0.609837024673194	45878	26
5991103	0.948179333128682	0.973087721914899	0.180125260960334	0.57678622185034	64863	25
5991811	0.962429682581589	0.985985653833585	-0.163927574603884	-0.55908645747018	47390	23
5992228	0.966218591945474	0.986506034330297	0.158758934996663	0.609337279142598	71447	58
5991099	0.96630454557268	0.986506034330297	0.157028862366538	0.643082050023746	74360	83
5991096	0.97926080251089	0.992896191883258	0.149880094403836	0.573512127548157	72384	57
5991459	0.979964284747964	0.992896191883258	0.149261209833791	0.571143982479361	72436	57
5991460	0.979964284747964	0.992896191883258	0.149261209833791	0.571143982479361	72436	57
5992116	0.980104956950109	0.992896191883258	0.155262099906748	0.497170910533664	67047	25
5991495	0.984565251326881	0.992896191883258	-0.151699275131198	-0.476261297683772	50456	17
5991215	0.987813105576688	0.992896191883258	0.142905103904916	0.480725591554828	68815	31
5991235	0.987813105576688	0.992896191883258	0.142905103904916	0.480725591554828	68815	31
5991236	0.987813105576688	0.992896191883258	0.142905103904916	0.480725591554828	68815	31
5991238	0.987813105576688	0.992896191883258	0.142905103904916	0.480725591554828	68815	31
5992088	0.994239013933548	0.997643942063457	-0.122398919288646	-0.498566419029944	44525	47
5991101	0.998157685382908	0.998157685382908	-0.109774436090226	-0.401685241786083	47677	30
5991458	0.998157685382908	0.998157685382908	-0.109774436090226	-0.401685241786083	47677	30
